time,id,value
52,69,11565
52,70,9571
52,71,7620
52,72,8648
52,73,13395
52,74,2452
52,75,5489
52,76,3584
52,77,3724
52,78,7646
52,79,9236
52,80,6314
52,81,6130
52,82,3065
52,83,4203
52,84,8189
52,85,7071
52,86,9655
52,87,5626
52,88,5180
52,89,8329
52,90,6602
52,91,3665
52,92,5625
52,93,8875
52,94,2962
52,95,3384
52,96,10653
52,97,0
52,98,0
52,99,0
52,100,0
52,101,12223
52,102,0
52,103,0
52,104,0
52,105,0
52,106,6057
52,107,0
52,108,0
52,109,0
52,110,0
52,111,6637
53,64,6290
53,65,4412
53,66,10037
53,67,5267
53,68,12787
53,69,11565
53,70,9571
53,71,7620
53,72,8648
53,73,13395
53,74,2452
53,75,5489
53,76,3584
53,77,3724
53,78,7646
53,79,9236
53,80,6314
53,81,6130
53,82,3065
53,83,4203
53,84,8189
53,85,7071
53,86,9655
53,87,5626
53,88,5180
53,89,8329
53,90,6602
53,91,3665
53,92,5625
53,93,8875
53,94,2962
53,95,3384
53,96,10653
53,97,0
53,98,0
53,99,0
53,100,0
53,101,12223
53,102,0
53,103,0
53,104,0
53,105,0
53,106,6057
53,107,0
53,108,0
53,109,0
53,110,0
53,111,6637
54,64,6290
54,65,4412
54,66,10037
54,67,5267
54,68,12787
54,69,11565
54,70,9571
54,71,7620
54,72,8648
54,73,13395
54,74,2452
54,75,5489
54,76,3584
54,77,3724
54,78,7646
54,79,9236
54,80,6314
54,81,6130
54,82,3065
54,83,4203
54,84,8189
54,85,7071
54,86,9655
54,87,5626
54,88,5180
54,89,8329
54,90,6602
54,91,3665
54,92,5625
54,93,8875
54,94,2962
54,95,3384
54,96,10653
54,97,0
54,98,0
54,99,0
54,100,0
54,101,12223
54,102,0
54,103,0
54,104,0
54,105,0
54,106,6057
54,107,0
54,108,0
54,109,0
54,110,0
54,111,6637
55,64,6290
55,65,4412
55,66,10037
55,67,5267
55,68,12787
55,69,11565
55,70,9571
55,71,7620
55,72,8648
55,73,13395
55,74,2452
55,75,5489
55,76,3584
55,77,3724
55,78,7646
55,79,9236
55,80,6314
55,81,6130
55,82,3065
55,83,4203
55,84,8189
55,85,7071
55,86,9655
55,87,5626
55,88,5180
55,89,8329
55,90,6602
55,91,3665
55,92,5625
55,93,8875
55,94,2962
55,95,3384
55,96,10653
55,97,0
55,98,0
55,99,0
55,100,0
55,101,12223
55,102,0
55,103,0
55,104,0
55,105,0
55,106,6057
55,107,0
55,108,0
55,109,0
55,110,0
55,111,6637
56,64,6290
56,65,4412
56,66,10037
56,67,5267
56,68,12787
56,69,11565
56,70,9571
56,71,7620
56,72,8648
56,73,13395
56,74,2452
56,75,5489
56,76,3584
56,77,3724
56,78,7646
56,79,9236
56,80,6314
56,81,6130
56,82,3065
56,83,4203
56,84,8189
56,85,7071
56,86,9655
56,87,5626
56,88,5180
56,89,8329
56,90,6602
56,91,3665
56,92,5625
56,93,8875
56,94,2962
56,95,3384
56,96,10653
56,97,0
56,98,0
56,99,0
56,100,0
56,101,12223
56,102,0
56,103,0
56,104,0
56,105,0
56,106,6057
56,107,0
56,108,0
56,109,0
56,110,0
56,111,6637
57,64,6290
57,65,4412
57,66,10037
57,67,5267
57,68,12787
57,69,11565
57,70,9571
57,71,7620
57,72,8648
57,73,13395
57,74,2452
57,75,5489
57,76,3584
57,77,3724
57,78,7646
57,79,9236
57,80,6314
57,81,6130
57,82,3065
57,83,4203
57,84,8189
57,85,7071
57,86,9655
57,87,5626
57,88,5180
57,89,8329
57,90,6602
57,91,3665
57,92,5625
57,93,8875
57,94,2962
57,95,3384
57,96,10653
57,97,0
57,98,0
57,99,0
57,100,0
57,101,12223
57,102,0
57,103,0
57,104,0
57,105,0
57,106,6057
57,107,0
57,108,0
57,109,0
57,110,0
57,111,6637
58,64,6290
58,65,4412
58,66,10037
58,67,5267
58,68,12787
58,69,11565
58,70,9571
58,71,7620
58,72,8648
58,73,13395
58,74,2452
58,75,5489
58,76,3584
58,77,3724
58,78,7646
58,79,9236
58,80,6314
58,81,6130
58,82,3065
58,83,4203
58,84,8189
58,85,7071
58,86,9655
58,87,5626
58,88,5180
58,89,8329
58,90,6602
58,91,3665
58,92,5625
58,93,8875
58,94,2962
58,95,3384
58,96,10653
58,97,0
58,98,0
58,99,0
58,100,0
58,101,12223
58,102,0
58,103,0
58,104,0
58,105,0
58,106,6057
58,107,0
58,108,0
58,109,0
58,110,0
58,111,6637
59,64,6290
59,65,4412
59,66,10037
59,67,5267
59,68,12787
59,69,11565
59,70,9571
59,71,7620
59,72,8648
59,73,13395
59,74,2452
59,75,5489
59,76,3584
59,77,3724
59,78,7646
59,79,9236
59,80,6314
59,81,6130
59,82,3065
59,83,4203
59,84,8189
59,85,7071
59,86,9655
59,87,5626
59,88,5180
59,89,8329
59,90,6602
59,91,3665
59,92,5625
59,93,8875
59,94,2962
59,95,3384
59,96,10653
59,97,0
59,98,0
59,99,0
59,100,0
59,101,12223
59,102,0
59,103,0
59,104,0
59,105,0
59,106,6057
59,107,0
59,108,0
59,109,0
59,110,0
59,111,6637
60,64,7224
60,65,7378
60,66,12528
60,67,8669
60,68,16139
60,69,11920
60,70,15233
60,71,13065
60,72,11376
60,73,15733
60,74,2861
60,75,8242
60,76,5011
60,77,5257
60,78,8845
60,79,9062
60,80,8632
60,81,10255
60,82,5085
60,83,6553
60,84,11806
60,85,10583
60,86,10331
60,87,8426
60,88,8022
60,89,10355
60,90,7716
60,91,5828
60,92,7601
60,93,8933
60,94,4797
60,95,4230
60,96,14994
60,97,0
60,98,0
60,99,0
60,100,0
60,101,17597
60,102,0
60,103,0
60,104,0
60,105,0
60,106,9825
60,107,0
60,108,0
60,109,0
60,110,0
60,111,10926
61,64,7224
61,65,7378
61,66,12528
61,67,8669
61,68,16139
61,69,11920
61,70,15233
61,71,13065
61,72,11376
61,73,15733
61,74,2861
61,75,8242
61,76,5011
61,77,5257
61,78,8845
61,79,9062
61,80,8632
61,81,10255
61,82,5085
61,83,6553
61,84,11806
61,85,10583
61,86,10331
61,87,8426
61,88,8022
61,89,10355
61,90,7716
61,91,5828
61,92,7601
61,93,8933
61,94,4797
61,95,4230
61,96,14994
61,97,0
61,98,0
61,99,0
61,100,0
61,101,17597
61,102,0
61,103,0
61,104,0
61,105,0
61,106,9825
61,107,0
61,108,0
61,109,0
61,110,0
61,111,10926
62,64,7224
62,65,7378
62,66,12528
62,67,8669
62,68,16139
62,69,11920
62,70,15233
62,71,13065
62,72,11376
62,73,15733
62,74,2861
62,75,8242
62,76,5011
62,77,5257
62,78,8845
62,79,9062
62,80,8632
62,81,10255
62,82,5085
62,83,6553
62,84,11806
62,85,10583
62,86,10331
62,87,8426
62,88,8022
62,89,10355
62,90,7716
62,91,5828
62,92,7601
62,93,8933
62,94,4797
62,95,4230
62,96,14994
62,97,0
62,98,0
62,99,0
62,100,0
62,101,17597
62,102,0
62,103,0
62,104,0
62,105,0
62,106,9825
62,107,0
62,108,0
62,109,0
62,110,0
62,111,10926
63,64,7224
63,65,7378
63,66,12528
63,67,8669
63,68,16139
63,69,11920
63,70,15233
63,71,13065
63,72,11376
63,73,15733
63,74,2861
63,75,8242
63,76,5011
63,77,5257
63,78,8845
63,79,9062
63,80,8632
63,81,10255
63,82,5085
63,83,6553
63,84,11806
63,85,10583
63,86,10331
63,87,8426
63,88,8022
63,89,10355
63,90,7716
63,91,5828
63,92,7601
63,93,8933
63,94,4797
63,95,4230
63,96,14994
63,97,0
63,98,0
63,99,0
63,100,0
63,101,17597
63,102,0
63,103,0
63,104,0
63,105,0
63,106,9825
63,107,0
63,108,0
63,109,0
63,110,0
63,111,10926
64,64,7224
64,65,7378
64,66,12528
64,67,8669
64,68,16139
64,69,11920
64,70,15233
64,71,13065
64,72,11376
64,73,15733
64,74,2861
64,75,8242
64,76,5011
64,77,5257
64,78,8845
64,79,9062
64,80,8632
64,81,10255
64,82,5085
64,83,6553
64,84,11806
64,85,10583
64,86,10331
64,87,8426
64,88,8022
64,89,10355
64,90,7716
64,91,5828
64,92,7601
64,93,8933
64,94,4797
64,95,4230
64,96,14994
64,97,0
64,98,0
64,99,0
64,100,0
64,101,17597
64,102,0
64,103,0
64,104,0
64,105,0
64,106,9825
64,107,0
64,108,0
64,109,0
64,110,0
64,111,10926
65,64,7224
65,65,7378
65,66,12528
65,67,8669
65,68,16139
65,69,11920
65,70,15233
65,71,13065
65,72,11376
65,73,15733
65,74,2861
65,75,8242
65,76,5011
65,77,5257
65,78,8845
65,79,9062
65,80,8632
65,81,10255
65,82,5085
65,83,6553
65,84,11806
65,85,10583
65,86,10331
65,87,8426
65,88,8022
65,89,10355
65,90,7716
65,91,5828
65,92,7601
65,93,8933
65,94,4797
65,95,4230
65,96,14994
65,97,0
65,98,0
65,99,0
65,100,0
65,101,17597
65,102,0
65,103,0
65,104,0
65,105,0
65,106,9825
65,107,0
65,108,0
65,109,0
65,110,0
65,111,10926
66,64,7224
66,65,7378
66,66,12528
66,67,8669
66,68,16139
66,69,11920
66,70,15233
66,71,13065
66,72,11376
66,73,15733
66,74,2861
66,75,8242
66,76,5011
66,77,5257
66,78,8845
66,79,9062
66,80,8632
66,81,10255
66,82,5085
66,83,6553
66,84,11806
66,85,10583
66,86,10331
66,87,8426
66,88,8022
66,89,10355
66,90,7716
66,91,5828
66,92,7601
66,93,8933
66,94,4797
66,95,4230
66,96,14994
66,97,0
66,98,0
66,99,0
66,100,0
66,101,17597
66,102,0
66,103,0
66,104,0
66,105,0
66,106,9825
66,107,0
66,108,0
66,109,0
66,110,0
66,111,10926
67,64,7224
67,65,7378
67,66,12528
67,67,8669
67,68,16139
67,69,11920
67,70,15233
67,71,13065
67,72,11376
67,73,15733
67,74,2861
67,75,8242
67,76,5011
67,77,5257
67,78,8845
67,79,9062
67,80,8632
67,81,10255
67,82,5085
67,83,6553
67,84,11806
67,85,10583
67,86,10331
67,87,8426
67,88,8022
67,89,10355
67,90,7716
67,91,5828
67,92,7601
67,93,8933
67,94,4797
67,95,4230
67,96,14994
67,97,0
67,98,0
67,99,0
67,100,0
67,101,17597
67,102,0
67,103,0
67,104,0
67,105,0
67,106,9825
67,107,0
67,108,0
67,109,0
67,110,0
67,111,10926
68,64,7224
68,65,7378
68,66,12528
68,67,8669
68,68,16139
68,69,11920
68,70,15233
68,71,13065
68,72,11376
68,73,15733
68,74,2861
68,75,8242
68,76,5011
68,77,5257
68,78,8845
68,79,9062
68,80,8632
68,81,10255
68,82,5085
68,83,6553
68,84,11806
68,85,10583
68,86,10331
68,87,8426
68,88,8022
68,89,10355
68,90,7716
68,91,5828
68,92,7601
68,93,8933
68,94,4797
68,95,4230
68,96,14994
68,97,0
68,98,0
68,99,0
68,100,0
68,101,17597
68,102,0
68,103,0
68,104,0
68,105,0
68,106,9825
68,107,0
68,108,0
68,109,0
68,110,0
68,111,10926
69,64,7224
69,65,7378
69,66,12528
69,67,8669
69,68,16139
69,69,11920
69,70,15233
69,71,13065
69,72,11376
69,73,15733
69,74,2861
69,75,8242
69,76,5011
69,77,5257
69,78,8845
69,79,9062
69,80,8632
69,81,10255
69,82,5085
69,83,6553
69,84,11806
69,85,10583
69,86,10331
69,87,8426
69,88,8022
69,89,10355
69,90,7716
69,91,5828
69,92,7601
69,93,8933
69,94,4797
69,95,4230
69,96,14994
69,97,0
69,98,0
69,99,0
69,100,0
69,101,17597
69,102,0
69,103,0
69,104,0
69,105,0
69,106,9825
69,107,0
69,108,0
69,109,0
69,110,0
69,111,10926
70,64,6503
70,65,10424
70,66,11311
70,67,11418
70,68,15500
70,69,14908
70,70,16470
70,71,17144
70,72,14026
70,73,15004
70,74,4765
70,75,12067
70,76,6544
70,77,8938
70,78,12320
70,79,8912
70,80,9622
70,81,11386
70,82,7072
70,83,7132
70,84,12643
70,85,13961
70,86,8861
70,87,10566
70,88,11620
70,89,9793
70,90,10027
70,91,7125
70,92,8891
70,93,9275
70,94,6999
70,95,5694
70,96,16878
70,97,0
70,98,0
70,99,0
70,100,0
70,101,18033
70,102,0
70,103,0
70,104,0
70,105,0
70,106,13210
70,107,0
70,108,0
70,109,0
70,110,0
70,111,12576
71,64,6503
71,65,10424
71,66,11311
71,67,11418
71,68,15500
71,69,14908
71,70,16470
71,71,17144
71,72,14026
71,73,15004
71,74,4765
71,75,12067
71,76,6544
71,77,8938
71,78,12320
71,79,8912
71,80,9622
71,81,11386
71,82,7072
71,83,7132
71,84,12643
71,85,13961
71,86,8861
71,87,10566
71,88,11620
71,89,9793
71,90,10027
71,91,7125
71,92,8891
71,93,9275
71,94,6999
71,95,5694
71,96,16878
71,97,0
71,98,0
71,99,0
71,100,0
71,101,18033
71,102,0
71,103,0
71,104,0
71,105,0
71,106,13210
71,107,0
71,108,0
71,109,0
71,110,0
71,111,12576
72,64,6503
72,65,10424
72,66,11311
72,67,11418
72,68,15500
72,69,14908
72,70,16470
72,71,17144
72,72,14026
72,73,15004
72,74,4765
72,75,12067
72,76,6544
72,77,8938
72,78,12320
72,79,8912
72,80,9622
72,81,11386
72,82,7072
72,83,7132
72,84,12643
72,85,13961
72,86,8861
72,87,10566
72,88,11620
72,89,9793
72,90,10027
72,91,7125
72,92,8891
72,93,9275
72,94,6999
72,95,5694
72,96,16878
72,97,0
72,98,0
72,99,0
72,100,0
72,101,18033
72,102,0
72,103,0
72,104,0
72,105,0
72,106,13210
72,107,0
72,108,0
72,109,0
72,110,0
72,111,12576
73,64,6503
73,65,10424
73,66,11311
73,67,11418
73,68,15500
73,69,14908
73,70,16470
73,71,17144
73,72,14026
73,73,15004
73,74,4765
73,75,12067
73,76,6544
73,77,8938
73,78,12320
73,79,8912
73,80,9622
73,81,11386
73,82,7072
73,83,7132
73,84,12643
73,85,13961
73,86,8861
73,87,10566
73,88,11620
73,89,9793
73,90,10027
73,91,7125
73,92,8891
73,93,9275
73,94,6999
73,95,5694
73,96,16878
73,97,0
73,98,0
73,99,0
73,100,0
73,101,18033
73,102,0
73,103,0
73,104,0
73,105,0
73,106,13210
73,107,0
73,108,0
73,109,0
73,110,0
73,111,12576
74,64,6503
74,65,10424
74,66,11311
74,67,11418
74,68,15500
74,69,14908
74,70,16470
74,71,17144
74,72,14026
74,73,15004
74,74,4765
74,75,12067
74,76,6544
74,77,8938
74,78,12320
74,79,8912
74,80,9622
74,81,11386
74,82,7072
74,83,7132
74,84,12643
74,85,13961
74,86,8861
74,87,10566
74,88,11620
74,89,9793
74,90,10027
74,91,7125
74,92,8891
74,93,9275
74,94,6999
74,95,5694
74,96,16878
74,97,0
74,98,0
74,99,0
74,100,0
74,101,18033
74,102,0
74,103,0
74,104,0
74,105,0
74,106,13210
74,107,0
74,108,0
74,109,0
74,110,0
74,111,12576
75,64,6503
75,65,10424
75,66,11311
75,67,11418
75,68,15500
75,69,14908
75,70,16470
75,71,17144
75,72,14026
75,73,15004
75,74,4765
75,75,12067
75,76,6544
75,77,8938
75,78,12320
75,79,8912
75,80,9622
75,81,11386
75,82,7072
75,83,7132
75,84,12643
75,85,13961
75,86,8861
75,87,10566
75,88,11620
75,89,9793
75,90,10027
75,91,7125
75,92,8891
75,93,9275
75,94,6999
75,95,5694
75,96,16878
75,97,0
75,98,0
75,99,0
75,100,0
75,101,18033
75,102,0
75,103,0
75,104,0
75,105,0
75,106,13210
75,107,0
75,108,0
75,109,0
75,110,0
75,111,12576
76,64,6503
76,65,10424
76,66,11311
76,67,11418
76,68,15500
76,69,14908
76,70,16470
76,71,17144
76,72,14026
76,73,15004
76,74,4765
76,75,12067
76,76,6544
76,77,8938
76,78,12320
76,79,8912
76,80,9622
76,81,11386
76,82,7072
76,83,7132
76,84,12643
76,85,13961
76,86,8861
76,87,10566
76,88,11620
76,89,9793
76,90,10027
76,91,7125
76,92,8891
76,93,9275
76,94,6999
76,95,5694
76,96,16878
76,97,0
76,98,0
76,99,0
76,100,0
76,101,18033
76,102,0
76,103,0
76,104,0
76,105,0
76,106,13210
76,107,0
76,108,0
76,109,0
76,110,0
76,111,12576
77,64,6503
77,65,10424
77,66,11311
77,67,11418
77,68,15500
77,69,14908
77,70,16470
77,71,17144
77,72,14026
77,73,15004
77,74,4765
77,75,12067
77,76,6544
77,77,8938
77,78,12320
77,79,8912
77,80,9622
77,81,11386
77,82,7072
77,83,7132
77,84,12643
77,85,13961
77,86,8861
77,87,10566
77,88,11620
77,89,9793
77,90,10027
77,91,7125
77,92,8891
77,93,9275
77,94,6999
77,95,5694
77,96,16878
77,97,0
77,98,0
77,99,0
77,100,0
77,101,18033
77,102,0
77,103,0
77,104,0
77,105,0
77,106,13210
77,107,0
77,108,0
77,109,0
77,110,0
77,111,12576
78,64,6503
78,65,10424
78,66,11311
78,67,11418
78,68,15500
78,69,14908
78,70,16470
78,71,17144
78,72,14026
78,73,15004
78,74,4765
78,75,12067
78,76,6544
78,77,8938
78,78,12320
78,79,8912
78,80,9622
78,81,11386
78,82,7072
78,83,7132
78,84,12643
78,85,13961
78,86,8861
78,87,10566
78,88,11620
78,89,9793
78,90,10027
78,91,7125
78,92,8891
78,93,9275
78,94,6999
78,95,5694
78,96,16878
78,97,0
78,98,0
78,99,0
78,100,0
78,101,18033
78,102,0
78,103,0
78,104,0
78,105,0
78,106,13210
78,107,0
78,108,0
78,109,0
78,110,0
78,111,12576
79,64,6503
79,65,10424
79,66,11311
79,67,11418
79,68,15500
79,69,14908
79,70,16470
79,71,17144
79,72,14026
79,73,15004
79,74,4765
79,75,12067
79,76,6544
79,77,8938
79,78,12320
79,79,8912
79,80,9622
79,81,11386
79,82,7072
79,83,7132
79,84,12643
79,85,13961
79,86,8861
79,87,10566
79,88,11620
79,89,9793
79,90,10027
79,91,7125
79,92,8891
79,93,9275
79,94,6999
79,95,5694
79,96,16878
79,97,0
79,98,0
79,99,0
79,100,0
79,101,18033
79,102,0
79,103,0
79,104,0
79,105,0
79,106,13210
79,107,0
79,108,0
79,109,0
79,110,0
79,111,12576
80,64,9679
80,65,12396
80,66,11635
80,67,10166
80,68,13594
80,69,11616
80,70,12375
80,71,17429
80,72,12793
80,73,14899
80,74,6949
80,75,15125
80,76,7797
80,77,16331
80,78,12745
80,79,9410
80,80,11452
80,81,12185
80,82,8883
80,83,7178
80,84,11555
80,85,12948
80,86,9638
80,87,8970
80,88,12440
80,89,10157
80,90,11512
80,91,8419
80,92,9990
80,93,10611
80,94,9501
80,95,6824
80,96,17925
80,97,0
80,98,0
80,99,0
80,100,0
80,101,19047
80,102,0
80,103,0
80,104,0
80,105,0
80,106,16456
80,107,0
80,108,0
80,109,0
80,110,0
80,111,12874
81,64,9679
81,65,12396
81,66,11635
81,67,10166
81,68,13594
81,69,11616
81,70,12375
81,71,17429
81,72,12793
81,73,14899
81,74,6949
81,75,15125
81,76,7797
81,77,16331
81,78,12745
81,79,9410
81,80,11452
81,81,12185
81,82,8883
81,83,7178
81,84,11555
81,85,12948
81,86,9638
81,87,8970
81,88,12440
81,89,10157
81,90,11512
81,91,8419
81,92,9990
81,93,10611
81,94,9501
81,95,6824
81,96,17925
81,97,0
81,98,0
81,99,0
81,100,0
81,101,19047
81,102,0
81,103,0
81,104,0
81,105,0
81,106,16456
81,107,0
81,108,0
81,109,0
81,110,0
81,111,12874
82,64,9679
82,65,12396
82,66,11635
82,67,10166
82,68,13594
82,69,11616
82,70,12375
82,71,17429
82,72,12793
82,73,14899
82,74,6949
82,75,15125
82,76,7797
82,77,16331
82,78,12745
82,79,9410
82,80,11452
82,81,12185
82,82,8883
82,83,7178
82,84,11555
82,85,12948
82,86,9638
82,87,8970
82,88,12440
82,89,10157
82,90,11512
82,91,8419
82,92,9990
82,93,10611
82,94,9501
82,95,6824
82,96,17925
82,97,0
82,98,0
82,99,0
82,100,0
82,101,19047
82,102,0
82,103,0
82,104,0
82,105,0
82,106,16456
82,107,0
82,108,0
82,109,0
82,110,0
82,111,12874
83,64,9679
83,65,12396
83,66,11635
83,67,10166
83,68,13594
83,69,11616
83,70,12375
83,71,17429
83,72,12793
83,73,14899
83,74,6949
83,75,15125
83,76,7797
83,77,16331
83,78,12745
83,79,9410
83,80,11452
83,81,12185
83,82,8883
83,83,7178
83,84,11555
83,85,12948
83,86,9638
83,87,8970
83,88,12440
83,89,10157
83,90,11512
83,91,8419
83,92,9990
83,93,10611
83,94,9501
83,95,6824
83,96,17925
83,97,0
83,98,0
83,99,0
83,100,0
83,101,19047
83,102,0
83,103,0
83,104,0
83,105,0
83,106,16456
83,107,0
83,108,0
83,109,0
83,110,0
83,111,12874
84,64,9679
84,65,12396
84,66,11635
84,67,10166
84,68,13594
84,69,11616
84,70,12375
84,71,17429
84,72,12793
84,73,14899
84,74,6949
84,75,15125
84,76,7797
84,77,16331
84,78,12745
84,79,9410
84,80,11452
84,81,12185
84,82,8883
84,83,7178
84,84,11555
84,85,12948
84,86,9638
84,87,8970
84,88,12440
84,89,10157
84,90,11512
84,91,8419
84,92,9990
84,93,10611
84,94,9501
84,95,6824
84,96,17925
84,97,0
84,98,0
84,99,0
84,100,0
84,101,19047
84,102,0
84,103,0
84,104,0
84,105,0
84,106,16456
84,107,0
84,108,0
84,109,0
84,110,0
84,111,12874
85,64,9679
85,65,12396
85,66,11635
85,67,10166
85,68,13594
85,69,11616
85,70,12375
85,71,17429
85,72,12793
85,73,14899
85,74,6949
85,75,15125
85,76,7797
85,77,16331
85,78,12745
85,79,9410
85,80,11452
85,81,12185
85,82,8883
85,83,7178
85,84,11555
85,85,12948
85,86,9638
85,87,8970
85,88,12440
85,89,10157
85,90,11512
85,91,8419
85,92,9990
85,93,10611
85,94,9501
85,95,6824
85,96,17925
85,97,0
85,98,0
85,99,0
85,100,0
85,101,19047
85,102,0
85,103,0
85,104,0
85,105,0
85,106,16456
85,107,0
85,108,0
85,109,0
85,110,0
85,111,12874
86,64,9679
86,65,12396
86,66,11635
86,67,10166
86,68,13594
86,69,11616
86,70,12375
86,71,17429
86,72,12793
86,73,14899
86,74,6949
86,75,15125
86,76,7797
86,77,16331
86,78,12745
86,79,9410
86,80,11452
86,81,12185
86,82,8883
86,83,7178
86,84,11555
86,85,12948
86,86,9638
86,87,8970
86,88,12440
86,89,10157
86,90,11512
86,91,8419
86,92,9990
86,93,10611
86,94,9501
86,95,6824
86,96,17925
86,97,0
86,98,0
86,99,0
86,100,0
86,101,19047
86,102,0
86,103,0
86,104,0
86,105,0
86,106,16456
86,107,0
86,108,0
86,109,0
86,110,0
86,111,12874
87,64,9679
87,65,12396
87,66,11635
87,67,10166
87,68,13594
87,69,11616
87,70,12375
87,71,17429
87,72,12793
87,73,14899
87,74,6949
87,75,15125
87,76,7797
87,77,16331
87,78,12745
87,79,9410
87,80,11452
87,81,12185
87,82,8883
87,83,7178
87,84,11555
87,85,12948
87,86,9638
87,87,8970
87,88,12440
87,89,10157
87,90,11512
87,91,8419
87,92,9990
87,93,10611
87,94,9501
87,95,6824
87,96,17925
87,97,0
87,98,0
87,99,0
87,100,0
87,101,19047
87,102,0
87,103,0
87,104,0
87,105,0
87,106,16456
87,107,0
87,108,0
87,109,0
87,110,0
87,111,12874
88,64,9679
88,65,12396
88,66,11635
88,67,10166
88,68,13594
88,69,11616
88,70,12375
88,71,17429
88,72,12793
88,73,14899
88,74,6949
88,75,15125
88,76,7797
88,77,16331
88,78,12745
88,79,9410
88,80,11452
88,81,12185
88,82,8883
88,83,7178
88,84,11555
88,85,12948
88,86,9638
88,87,8970
88,88,12440
88,89,10157
88,90,11512
88,91,8419
88,92,9990
88,93,10611
88,94,9501
88,95,6824
88,96,17925
88,97,0
88,98,0
88,99,0
88,100,0
88,101,19047
88,102,0
88,103,0
88,104,0
88,105,0
88,106,16456
88,107,0
88,108,0
88,109,0
88,110,0
88,111,12874
89,64,9679
89,65,12396
89,66,11635
89,67,10166
89,68,13594
89,69,11616
89,70,12375
89,71,17429
89,72,12793
89,73,14899
89,74,6949
89,75,15125
89,76,7797
89,77,16331
89,78,12745
89,79,9410
89,80,11452
89,81,12185
89,82,8883
89,83,7178
89,84,11555
89,85,12948
89,86,9638
89,87,8970
89,88,12440
89,89,10157
89,90,11512
89,91,8419
89,92,9990
89,93,10611
89,94,9501
89,95,6824
89,96,17925
89,97,0
89,98,0
89,99,0
89,100,0
89,101,19047
89,102,0
89,103,0
89,104,0
89,105,0
89,106,16456
89,107,0
89,108,0
89,109,0
89,110,0
89,111,12874
90,64,10118
90,65,12451
90,66,9245
90,67,9526
90,68,14189
90,69,7760
90,70,15141
90,71,13417
90,72,11380
90,73,15224
90,74,7549
90,75,15545
90,76,12274
90,77,18071
90,78,13631
90,79,9971
90,80,10965
90,81,11250
90,82,9053
90,83,7816
90,84,12096
90,85,12388
90,86,10999
90,87,7606
90,88,12238
90,89,9689
90,90,10615
90,91,10848
90,92,11523
90,93,11953
90,94,11208
90,95,8330
90,96,18436
90,97,0
90,98,0
90,99,0
90,100,0
90,101,19343
90,102,0
90,103,0
90,104,0
90,105,0
90,106,17538
90,107,0
90,108,0
90,109,0
90,110,0
90,111,14903
91,64,10118
91,65,12451
91,66,9245
91,67,9526
91,68,14189
91,69,7760
91,70,15141
91,71,13417
91,72,11380
91,73,15224
91,74,7549
91,75,15545
91,76,12274
91,77,18071
91,78,13631
91,79,9971
91,80,10965
91,81,11250
91,82,9053
91,83,7816
91,84,12096
91,85,12388
91,86,10999
91,87,7606
91,88,12238
91,89,9689
91,90,10615
91,91,10848
91,92,11523
91,93,11953
91,94,11208
91,95,8330
91,96,18436
91,97,0
91,98,0
91,99,0
91,100,0
91,101,19343
91,102,0
91,103,0
91,104,0
91,105,0
91,106,17538
91,107,0
91,108,0
91,109,0
91,110,0
91,111,14903
92,64,10118
92,65,12451
92,66,9245
92,67,9526
92,68,14189
92,69,7760
92,70,15141
92,71,13417
92,72,11380
92,73,15224
92,74,7549
92,75,15545
92,76,12274
92,77,18071
92,78,13631
92,79,9971
92,80,10965
92,81,11250
92,82,9053
92,83,7816
92,84,12096
92,85,12388
92,86,10999
92,87,7606
92,88,12238
92,89,9689
92,90,10615
92,91,10848
92,92,11523
92,93,11953
92,94,11208
92,95,8330
92,96,18436
92,97,0
92,98,0
92,99,0
92,100,0
92,101,19343
92,102,0
92,103,0
92,104,0
92,105,0
92,106,17538
92,107,0
92,108,0
92,109,0
92,110,0
92,111,14903
93,64,10118
93,65,12451
93,66,9245
93,67,9526
93,68,14189
93,69,7760
93,70,15141
93,71,13417
93,72,11380
93,73,15224
93,74,7549
93,75,15545
93,76,12274
93,77,18071
93,78,13631
93,79,9971
93,80,10965
93,81,11250
93,82,9053
93,83,7816
93,84,12096
93,85,12388
93,86,10999
93,87,7606
93,88,12238
93,89,9689
93,90,10615
93,91,10848
93,92,11523
93,93,11953
93,94,11208
93,95,8330
93,96,18436
93,97,0
93,98,0
93,99,0
93,100,0
93,101,19343
93,102,0
93,103,0
93,104,0
93,105,0
93,106,17538
93,107,0
93,108,0
93,109,0
93,110,0
93,111,14903
94,64,10118
94,65,12451
94,66,9245
94,67,9526
94,68,14189
94,69,7760
94,70,15141
94,71,13417
94,72,11380
94,73,15224
94,74,7549
94,75,15545
94,76,12274
94,77,18071
94,78,13631
94,79,9971
94,80,10965
94,81,11250
94,82,9053
94,83,7816
94,84,12096
94,85,12388
94,86,10999
94,87,7606
94,88,12238
94,89,9689
94,90,10615
94,91,10848
94,92,11523
94,93,11953
94,94,11208
94,95,8330
94,96,18436
94,97,0
94,98,0
94,99,0
94,100,0
94,101,19343
94,102,0
94,103,0
94,104,0
94,105,0
94,106,17538
94,107,0
94,108,0
94,109,0
94,110,0
94,111,14903
95,64,10118
95,65,12451
95,66,9245
95,67,9526
95,68,14189
95,69,7760
95,70,15141
95,71,13417
95,72,11380
95,73,15224
95,74,7549
95,75,15545
95,76,12274
