x,y,id
1501,400,688
1414,200,688
765,400,688
765,500,688
792,600,688
100,600,689
127,500,689
217,400,689
614,200,689
1321,400,689
1321,500,689
1294,600,689
774,600,690
765,500,690
495,400,690
214,200,690
1231,400,690
1501,500,690
1528,600,690
594,600,691
585,500,691
675,400,691
1014,200,691
1043,400,691
953,500,691
926,600,691
1034,600,692
1043,500,692
953,400,692
614,200,692
585,400,692
495,500,692
504,600,692
1492,600,693
1501,500,693
1321,400,693
614,200,693
585,400,693
675,500,693
702,600,693
1142,600,694
1133,500,694
1133,400,694
1043,500,694
1034,600,694
854,600,695
863,500,695
1043,400,695
1014,200,695
307,400,695
127,500,695
136,600,695
190,600,696
217,500,696
127,400,696
214,200,696
495,400,696
495,500,696
522,600,696
1438,600,697
1411,500,697
1321,400,697
614,200,697
217,400,697
127,500,697
118,600,697
468,600,698
495,500,698
675,400,698
765,500,698
756,600,698
854,600,699
863,500,699
953,400,699
614,200,699
1321,400,699
1321,500,699
1348,600,699
558,600,700
585,500,700
765,400,700
1414,200,700
1501,400,700
1501,500,700
1528,600,700
1384,600,701
1411,500,701
1438,600,701
522,600,702
495,500,702
495,400,702
214,200,702
1231,400,702
1321,500,702
1348,600,702
666,600,703
675,500,703
765,400,703
1414,200,703
1133,400,703
863,500,703
872,600,703
1312,600,704
1321,500,704
1231,400,704
214,200,704
127,400,704
127,500,704
118,600,704
926,600,705
953,500,705
863,400,705
863,500,705
890,600,705
100,600,706
127,400,706
127,400,706
214,200,706
495,400,706
585,500,706
576,600,706
1420,600,707
1411,500,707
1411,400,707
1014,200,707
675,400,707
675,500,707
702,600,707
594,600,708
585,500,708
585,400,708
614,200,708
217,400,708
397,500,708
370,600,708
648,600,709
675,500,709
675,400,709
1014,200,709
1043,400,709
1133,500,709
1160,600,709
1160,600,710
1133,500,710
863,400,710
214,200,710
127,400,710
127,500,710
136,600,710
1258,600,711
1231,500,711
1501,400,711
1414,200,711
765,400,711
675,500,711
702,600,711
1402,600,712
1411,500,712
1321,400,712
1501,500,712
1474,600,712
226,600,713
217,500,713
217,400,713
614,200,713
1321,400,713
1321,500,713
1348,600,713
612,600,714
585,500,714
765,400,714
765,500,714
774,600,714
1124,600,715
1133,500,715
953,400,715
614,200,715
217,400,715
397,500,715
424,600,715
424,600,716
397,500,716
127,400,716
214,200,716
863,400,716
1133,500,716
1142,600,716
926,600,717
953,500,717
1133,400,717
1414,200,717
1501,400,717
1231,500,717
1258,600,717
1016,600,718
1043,500,718
953,400,718
614,200,718
585,400,718
585,500,718
558,600,718
388,600,719
397,500,719
127,400,719
214,200,719
1231,400,719
1321,500,719
1348,600,719
1052,600,720
1043,500,720
1043,400,720
1014,200,720
675,400,720
765,500,720
774,600,720
1312,600,721
1321,500,721
1231,400,721
214,200,721
863,400,721
1133,500,721
1106,600,721
136,600,722
127,400,722
127,400,722
214,200,722
863,400,722
1133,500,722
1124,600,722
792,600,723
765,500,723
765,400,723
1414,200,723
1133,400,723
1043,500,723
1052,600,723
280,600,724
307,500,724
217,400,724
614,200,724
953,400,724
1043,500,724
1034,600,724
486,600,725
495,500,725
765,400,725
1414,200,725
397,400,725
127,500,725
118,600,725
612,600,726
585,500,726
765,400,726
765,500,726
774,600,726
1348,600,727
1321,500,727
1330,600,727
208,600,728
217,500,728
217,400,728
614,200,728
953,400,728
1043,500,728
1070,600,728
1474,600,729
1501,500,729
1411,400,729
1014,200,729
307,400,729
127,500,729
100,600,729
836,600,730
863,500,730
1043,400,730
1014,200,730
307,400,730
397,500,730
424,600,730
1294,600,731
1321,500,731
1411,400,731
1014,200,731
675,400,731
675,500,731
666,600,731
1016,600,732
1043,500,732
1043,400,732
1014,200,732
307,400,732
397,500,732
370,600,732
468,600,733
495,500,733
765,400,733
675,500,733
648,600,733
316,600,734
307,500,734
397,400,734
1414,200,734
1501,400,734
1411,500,734
1384,600,734
1160,600,735
1133,500,735
863,400,735
214,200,735
127,400,735
127,500,735
154,600,735
298,600,736
307,500,736
397,400,736
1414,200,736
765,400,736
765,500,736
774,600,736
1510,600,737
1501,500,737
1321,400,737
614,200,737
953,400,737
1043,500,737
1052,600,737
136,600,738
127,500,738
397,400,738
1414,200,738
1133,400,738
1133,500,738
1160,600,738
486,600,739
495,500,739
675,400,739
1014,200,739
1043,400,739
1133,500,739
1160,600,739
702,600,740
675,500,740
495,400,740
214,200,740
127,400,740
127,500,740
100,600,740
1106,600,741
1133,500,741
863,400,741
214,200,741
495,400,741
765,500,741
738,600,741
208,600,742
217,500,742
397,400,742
127,500,742
118,600,742
1330,600,743
1321,500,743
1411,400,743
1014,200,743
675,400,743
765,500,743
774,600,743
1160,600,744
1133,500,744
863,400,744
214,200,744
127,400,744
307,500,744
334,600,744
226,600,745
217,500,745
127,400,745
214,200,745
1231,400,745
1411,500,745
1384,600,745
872,600,746
863,500,746
953,400,746
614,200,746
1321,400,746
1501,500,746
1528,600,746
244,600,747
217,500,747
217,400,747
614,200,747
585,400,747
495,500,747
522,600,747
666,600,748
675,500,748
495,400,748
214,200,748
127,400,748
307,500,748
280,600,748
944,600,749
953,500,749
1133,400,749
1414,200,749
1501,400,749
1231,500,749
1240,600,749
1492,600,750
1501,500,750
1501,400,750
1231,500,750
1240,600,750
926,600,751
953,500,751
1133,400,751
863,500,751
872,600,751
136,600,752
127,500,752
397,400,752
1414,200,752
1501,400,752
1411,500,752
1420,600,752
1052,600,753
1043,500,753
863,400,753
214,200,753
495,400,753
765,500,753
774,600,753
1420,600,754
1411,500,754
1411,400,754
1014,200,754
675,400,754
675,500,754
684,600,754
558,600,755
585,500,755
585,400,755
614,200,755
217,400,755
397,500,755
370,600,755
836,600,756
863,500,756
1133,400,756
1043,500,756
1016,600,756
316,600,757
307,500,757
397,400,757
1414,200,757
1133,400,757
863,500,757
890,600,757
890,600,758
863,500,758
953,400,758
614,200,758
1321,400,758
1321,500,758
1348,600,758
118,600,759
127,500,759
217,400,759
217,500,759
208,600,759
1294,600,760
1321,500,760
1321,400,760
614,200,760
953,400,760
1133,500,760
1124,600,760
1402,600,761
1411,500,761
1231,400,761
214,200,761
127,400,761
307,500,761
298,600,761
1474,600,762
1501,500,762
1501,400,762
1414,200,762
1133,400,762
1133,500,762
1142,600,762
154,600,763
127,500,763
307,400,763
397,500,763
388,600,763
334,600,764
307,500,764
307,400,764
1014,200,764
1043,400,764
863,500,764
836,600,764
594,600,765
585,500,765
495,400,765
214,200,765
863,400,765
863,500,765
836,600,765
558,600,766
585,500,766
765,400,766
1414,200,766
397,400,766
217,500,766
208,600,766
136,600,767
127,500,767
217,400,767
614,200,767
1321,400,767
1321,500,767
1294,600,767
836,600,768
863,500,768
1133,400,768
1414,200,768
1501,400,768
1321,500,768
1294,600,768
486,600,769
495,500,769
585,400,769
614,200,769
1321,400,769
1501,500,769
1528,600,769
154,600,770
127,500,770
307,400,770
1014,200,770
1411,400,770
1501,500,770
1528,600,770
298,600,771
307,500,771
217,400,771
614,200,771
585,400,771
675,500,771
666,600,771
486,600,772
495,500,772
765,400,772
1414,200,772
1501,400,772
1321,500,772
1330,600,772
926,600,773
953,500,773
1043,400,773
1014,200,773
1411,400,773
1501,500,773
1474,600,773
316,600,774
307,500,774
127,400,774
127,500,774
100,600,774
504,600,775
495,500,775
495,400,775
214,200,775
1231,400,775
1501,500,775
1474,600,775
1034,600,776
1043,500,776
1133,400,776
1414,200,776
1501,400,776
1501,500,776
1510,600,776
280,600,777
307,500,777
217,400,777
614,200,777
1321,400,777
1411,500,777
1438,600,777
1420,600,778
1411,500,778
1501,400,778
1321,500,778
1312,600,778
316,600,779
307,500,779
397,400,779
1414,200,779
765,400,779
765,500,779
774,600,779
486,600,780
495,500,780
585,400,780
614,200,780
1321,400,780
1501,500,780
1492,600,780
666,600,781
675,500,781
495,400,781
214,200,781
127,400,781
397,500,781
388,600,781
980,600,782
953,500,782
1043,400,782
863,500,782
890,600,782
118,600,783
127,400,783
127,400,783
214,200,783
495,400,783
765,500,783
756,600,783
1384,600,784
1411,500,784
1321,400,784
614,200,784
217,400,784
217,500,784
244,600,784
1222,600,785
1231,500,785
1231,400,785
214,200,785
863,400,785
953,500,785
926,600,785
1034,600,786
1043,500,786
1133,400,786
1414,200,786
765,400,786
585,500,786
576,600,786
370,600,787
397,500,787
217,400,787
614,200,787
1321,400,787
1501,500,787
1492,600,787
738,600,788
765,500,788
765,400,788
585,500,788
558,600,788
926,600,789
953,500,789
953,400,789
614,200,789
217,400,789
397,500,789
388,600,789
136,600,790
127,400,790
127,400,790
214,200,790
863,400,790
953,500,790
944,600,790
1348,600,791
1321,500,791
1411,400,791
1014,200,791
1043,400,791
1043,500,791
1016,600,791
612,600,792
585,500,792
495,400,792
214,200,792
863,400,792
1133,500,792
1124,600,792
244,600,793
217,500,793
397,400,793
1414,200,793
765,400,793
585,500,793
612,600,793
388,600,794
397,500,794
307,400,794
1014,200,794
675,400,794
765,500,794
756,600,794
1528,600,795
1501,500,795
1474,600,795
1510,600,796
1501,500,796
1411,400,796
1014,200,796
307,400,796
217,500,796
244,600,796
1258,600,797
1231,500,797
1321,400,797
614,200,797
953,400,797
1133,500,797
1160,600,797
1330,600,798
1321,500,798
1501,400,798
1414,200,798
397,400,798
217,500,798
226,600,798
424,600,799
397,500,799
397,400,799
1414,200,799
1133,400,799
953,500,799
944,600,799
1258,600,800
1231,500,800
1411,400,800
1014,200,800
307,400,800
307,500,800
298,600,800
468,600,801
495,500,801
585,400,801
585,500,801
594,600,801
522,600,802
495,500,802
675,400,802
1014,200,802
307,400,802
307,500,802
334,600,802
1420,600,803
1411,500,803
1231,400,803
214,200,803
863,400,803
863,500,803
836,600,803
1124,600,804
1133,500,804
863,400,804
214,200,804
495,400,804
675,500,804
648,600,804
792,600,805
765,500,805
585,400,805
614,200,805
217,400,805
127,500,805
136,600,805
406,600,806
397,500,806
397,400,806
1414,200,806
1133,400,806
953,500,806
926,600,806
1052,600,807
1043,500,807
1043,400,807
1014,200,807
307,400,807
217,500,807
226,600,807
684,600,808
675,500,808
765,400,808
1414,200,808
397,400,808
307,500,808
334,600,808
244,600,809
217,500,809
307,400,809
1014,200,809
675,400,809
585,500,809
558,600,809
136,600,810
127,500,810
307,400,810
397,500,810
370,600,810
1474,600,811
1501,500,811
1231,400,811
214,200,811
127,400,811
217,500,811
208,600,811
612,600,812
585,500,812
495,400,812
214,200,812
1231,400,812
1411,500,812
1438,600,812
486,600,813
495,500,813
675,400,813
1014,200,813
1043,400,813
863,500,813
854,600,813
944,600,814
953,500,814
863,400,814
214,200,814
127,400,814
397,500,814
370,600,814
944,600,815
953,500,815
863,400,815
1133,500,815
1106,600,815
100,600,816
127,500,816
217,400,816
397,500,816
370,600,816
370,600,817
397,500,817
127,400,817
307,500,817
334,600,817
854,600,818
863,500,818
953,400,818
614,200,818
585,400,818
675,500,818
648,600,818
1510,600,819
1501,500,819
1321,400,819
614,200,819
217,400,819
307,500,819
316,600,819
648,600,820
675,500,820
495,400,820
214,200,820
127,400,820
397,500,820
388,600,820
1034,600,821
1043,500,821
863,400,821
214,200,821
495,400,821
675,500,821
702,600,821
854,600,822
863,500,822
863,400,822
214,200,822
1231,400,822
1411,500,822
1438,600,822
298,600,823
307,500,823
127,400,823
127,500,823
118,600,823
1258,600,824
1231,500,824
1321,400,824
1501,500,824
1492,600,824
468,600,825
495,500,825
585,400,825
614,200,825
217,400,825
217,500,825
208,600,825
980,600,826
953,500,826
953,400,826
614,200,826
1321,400,826
1501,500,826
1474,600,826
872,600,827
863,500,827
1043,400,827
953,500,827
944,600,827
1124,600,828
1133,500,828
1043,400,828
863,500,828
854,600,828
1510,600,829
1501,500,829
1321,400,829
614,200,829
953,400,829
1043,500,829
1016,600,829
792,600,830
765,500,830
495,400,830
214,200,830
1231,400,830
1321,500,830
1294,600,830
1384,600,831
1411,500,831
1501,400,831
1414,200,831
1133,400,831
1043,500,831
1034,600,831
1204,600,832
1231,500,832
1321,400,832
614,200,832
217,400,832
307,500,832
280,600,832
100,600,833
127,500,833
307,400,833
397,500,833
388,600,833
1492,600,834
1501,500,834
1231,400,834
214,200,834
127,400,834
127,500,834
136,600,834
890,600,835
863,500,835
1043,400,835
1014,200,835
675,400,835
585,500,835
558,600,835
1294,600,836
1321,500,836
1501,400,836
1411,500,836
1402,600,836
244,600,837
217,500,837
217,400,837
614,200,837
1321,400,837
1411,500,837
1420,600,837
890,600,838
863,500,838
953,400,838
953,500,838
926,600,838
594,600,839
585,500,839
585,400,839
614,200,839
1321,400,839
1411,500,839
1420,600,839
980,600,840
953,500,840
953,400,840
614,200,840
585,400,840
675,500,840
666,600,840
118,600,841
127,400,841
127,400,841
214,200,841
863,400,841
1043,500,841
1070,600,841
226,600,842
217,500,842
217,400,842
397,500,842
406,600,842
388,600,843
397,500,843
217,400,843
307,500,843
298,600,843
424,600,844
397,500,844
127,400,844
127,500,844
100,600,844
1420,600,845
1411,500,845
1321,400,845
614,200,845
217,400,845
307,500,845
298,600,845
316,600,846
307,500,846
307,400,846
1014,200,846
675,400,846
765,500,846
774,600,846
1384,600,847
1411,500,847
1411,400,847
1014,200,847
307,400,847
307,500,847
280,600,847
1312,600,848
1321,500,848
1501,400,848
1231,500,848
1204,600,848
280,600,849
307,500,849
316,600,849
468,600,850
495,500,850
675,400,850
1014,200,850
1411,400,850
1321,500,850
1294,600,850
1438,600,851
1411,500,851
1231,400,851
214,200,851
863,400,851
863,500,851
854,600,851
1294,600,852
1321,500,852
1321,400,852
614,200,852
217,400,852
307,500,852
334,600,852
702,600,853
675,500,853
585,400,853
614,200,853
217,400,853
127,500,853
118,600,853
1474,600,854
1501,500,854
1321,400,854
614,200,854
585,400,854
765,500,854
792,600,854
872,600,855
863,500,855
953,400,855
614,200,855
585,400,855
585,500,855
612,600,855
1510,600,856
1501,500,856
1231,400,856
214,200,856
127,400,856
217,500,856
244,600,856
1070,600,857
1043,500,857
953,400,857
614,200,857
1321,400,857
1501,500,857
1528,600,857
486,600,858
495,500,858
675,400,858
1014,200,858
1043,400,858
1043,500,858
1034,600,858
1240,600,859
1231,500,859
1204,600,859
468,600,860
495,500,860
486,600,860
334,600,861
307,500,861
217,400,861
397,500,861
388,600,861
424,600,862
397,500,862
397,400,862
1414,200,862
765,400,862
675,500,862
666,600,862
1034,600,863
1043,500,863
863,400,863
214,200,863
127,400,863
127,500,863
136,600,863
316,600,864
307,500,864
127,400,864
397,500,864
406,600,864
1474,600,865
1501,500,865
1231,400,865
214,200,865
495,400,865
585,500,865
558,600,865
890,600,866
863,500,866
863,400,866
214,200,866
127,400,866
217,500,866
190,600,866
154,600,867
127,400,867
127,400,867
214,200,867
495,400,867
495,500,867
504,600,867
1474,600,868
1501,500,868
1501,400,868
1414,200,868
765,400,868
585,500,868
612,600,868
1402,600,869
1411,500,869
1411,400,869
1014,200,869
307,400,869
307,500,869
334,600,869
100,600,870
127,400,870
127,400,870
214,200,870
863,400,870
1043,500,870
1016,600,870
334,600,871
307,500,871
397,400,871
1414,200,871
1501,400,871
1321,500,871
1348,600,871
424,600,872
397,500,872
397,400,872
1414,200,872
1133,400,872
1133,500,872
1124,600,872
792,600,873
765,500,873
675,400,873
1014,200,873
1043,400,873
863,500,873
854,600,873
1016,600,874
1043,500,874
953,400,874
614,200,874
585,400,874
765,500,874
792,600,874
154,600,875
127,400,875
127,400,875
214,200,875
495,400,875
675,500,875
684,600,875
1016,600,876
1043,500,876
953,400,876
614,200,876
1321,400,876
1231,500,876
1240,600,876
118,600,877
127,500,877
217,400,877
614,200,877
585,400,877
675,500,877
702,600,877
944,600,878
953,500,878
1043,400,878
1014,200,878
307,400,878
307,500,878
280,600,878
854,600,879
863,500,879
1133,400,879
1414,200,879
397,400,879
127,500,879
136,600,879
756,600,880
765,500,880
585,400,880
614,200,880
1321,400,880
1321,500,880
1312,600,880
468,600,881
495,500,881
765,400,881
1414,200,881
397,400,881
307,500,881
280,600,881
756,600,882
765,500,882
585,400,882
614,200,882
217,400,882
127,500,882
154,600,882
738,600,883
765,500,883
495,400,883
214,200,883
127,400,883
127,500,883
136,600,883
558,600,884
585,500,884
675,400,884
765,500,884
792,600,884
1258,600,885
1231,500,885
1411,400,885
1014,200,885
307,400,885
127,500,885
118,600,885
190,600,886
217,500,886
217,400,886
614,200,886
585,400,886
585,500,886
612,600,886
280,600,887
307,500,887
307,400,887
1014,200,887
1043,400,887
1043,500,887
1034,600,887
226,600,888
217,500,888
307,400,888
1014,200,888
1411,400,888
1321,500,888
1330,600,888
648,600,889
675,500,889
675,400,889
1014,200,889
307,400,889
397,500,889
406,600,889
1016,600,890
1043,500,890
1043,400,890
1014,200,890
675,400,890
585,500,890
594,600,890
836,600,891
863,500,891
1133,400,891
1414,200,891
1501,400,891
1321,500,891
1330,600,891
316,600,892
307,500,892
217,400,892
614,200,892
585,400,892
765,500,892
756,600,892
118,600,893
127,500,893
397,400,893
1414,200,893
1501,400,893
1321,500,893
1348,600,893
594,600,894
585,500,894
675,400,894
1014,200,894
1043,400,894
953,500,894
962,600,894
468,600,895
495,500,895
675,400,895
1014,200,895
1411,400,895
1501,500,895
1528,600,895
1510,600,896
1501,500,896
1231,400,896
1411,500,896
1384,600,896
1348,600,897
1321,500,897
1411,400,897
1014,200,897
1043,400,897
1043,500,897
1034,600,897
854,600,898
863,500,898
1133,400,898
1414,200,898
765,400,898
585,500,898
612,600,898
1330,600,899
1321,500,899
1321,400,899
1231,500,899
1240,600,899
1240,600,900
1231,500,900
1501,400,900
1414,200,900
1133,400,900
1133,500,900
1124,600,900
944,600,901
953,500,901
953,400,901
614,200,901
585,400,901
675,500,901
666,600,901
522,600,902
495,500,902
585,400,902
614,200,902
217,400,902
307,500,902
316,600,902
226,600,903
217,500,903
397,400,903
1414,200,903
765,400,903
585,500,903
594,600,903
118,600,904
127,500,904
217,400,904
397,500,904
370,600,904
468,600,905
495,500,905
765,400,905
1414,200,905
1501,400,905
1321,500,905
1348,600,905
774,600,906
765,500,906
495,400,906
214,200,906
1231,400,906
1411,500,906
1402,600,906
370,600,907
397,500,907
397,400,907
1414,200,907
1133,400,907
1133,500,907
1124,600,907
872,600,908
863,500,908
863,400,908
1043,500,908
1052,600,908
1222,600,909
1231,500,909
1321,400,909
614,200,909
953,400,909
863,500,909
854,600,909
486,600,910
495,500,910
675,400,910
1014,200,910
1411,400,910
1321,500,910
1312,600,910
558,600,911
585,500,911
585,400,911
614,200,911
1321,400,911
1321,500,911
1294,600,911
1492,600,912
1501,500,912
1231,400,912
214,200,912
495,400,912
585,500,912
612,600,912
872,600,913
863,500,913
863,400,913
214,200,913
495,400,913
765,500,913
792,600,913
